url,title,read,collection,like
http://www.woshipm.com/it/1804132.html,2019年，音遇是否可以避免成为下一个子弹短信？,1607,4,1
http://www.woshipm.com/it/1803829.html,在线K歌又现新模式，音遇APP能否站稳脚跟？,1210,4,1
http://www.woshipm.com/marketing/1802207.html,品牌即社交，如何跟Z世代玩在一起？,1495,1,1
http://www.woshipm.com/pd/1804805.html,登录注册功能PRD的正确书写方式,1.1万,44,5
http://www.woshipm.com/operate/1629734.html,品牌认同感如何被”设计“？,4026,15,12
http://www.woshipm.com/zhichang/1798358.html,想问题不全面？看看「奥斯本稽核表法」,1072,3,0
http://www.woshipm.com/zhichang/1805076.html,写给寒冬下的轻履历应届PM（面试准备篇）,1550,19,12
http://www.woshipm.com/it/1805713.html,2008年的硅谷,1772,7,6
http://www.woshipm.com/it/1805369.html,观点背后的假设，你看清了吗？,238,0,0
http://www.woshipm.com/it/1789177.html,数据分析案例：谁是2018当之无愧的“第一”国产电影？,1129,2,70
http://www.woshipm.com/it/1805619.html,微信7.0的张狂：“好看”的内容电商,8432,16,6
http://www.woshipm.com/pd/1800869.html,如何做一款SDK产品？,4532,20,10
http://www.woshipm.com/pd/1796218.html,阻力设计的正确使用方法,3303,23,14
http://www.woshipm.com/it/1795811.html,谷歌搜索「idiot」事件并不意外——细数你不知道的谷歌那些事儿,291,2,0
http://www.woshipm.com/it/1803131.html,一文了解线上租赁,2273,1,2
http://www.woshipm.com/it/1797793.html,与其“回答2018”，不如一起穿越周期,1340,3,0
http://www.woshipm.com/it/1799751.html,2018罗振宇跨年演讲：抓住小趋势，改变大命运,1.2万,20,26
http://www.woshipm.com/copy/1802925.html,如何写出高转化率的“销售型”文案？试试这2种策略6种方法,3020,15,11
http://www.woshipm.com/pmd/1804212.html,2019，把它过成最好的一年,2.3万,154,90
http://www.woshipm.com/evaluating/1796102.html,产品分析报告：小度音箱App,6905,42,13
http://www.woshipm.com/it/1797848.html,回望十年之路，移动互联网的时代终结,6194,16,19
http://www.woshipm.com/it/1798515.html,网红茶饮难逃“短命”之殇，喜茶能否打破这个魔咒？,1062,1,0
http://www.woshipm.com/zhichang/1780864.html,对百度的产品经理面试的一次复盘,1853,5,5
http://www.woshipm.com/it/1798340.html,2018年度盘点 | 隐藏在“信息流”里的那些明争暗斗,699,3,1
http://www.woshipm.com/it/1797935.html,微信小程序诞生两周年，回顾小程序兴衰历程,1179,12,2
http://www.woshipm.com/marketing/1797808.html,微博营销这一年：方法论进化、“社交×消费”场景打通、爆款案例频出,1851,2,0
http://www.woshipm.com/ai/1798019.html,AI要如何助力冷启动个性化推荐？,1.2万,14,11
http://www.woshipm.com/it/1782454.html,年度奖项，花落谁家？｜2018年度专栏作家评选榜单揭晓,2266,4,2
http://www.woshipm.com/it/1799453.html,抖音为Vlog开测5分钟长视频？解读Vlog的前世今生,9552,22,14
http://www.woshipm.com/pmd/1794000.html,如何掌握产品埋点？,5424,32,9
http://www.woshipm.com/it/1797707.html,2018年度：一个媒体从业者的思考,525,0,1
http://www.woshipm.com/pd/1797160.html,销售管理系统的产品设计（一）,5014,14,3
http://www.woshipm.com/it/1781921.html,从微信7.0谈谈：熟人社交撬动起的内容生态,6663,28,7
http://www.woshipm.com/it/1799423.html,“四问”社区团购,3062,14,1
http://www.woshipm.com/it/1793876.html,写给产品人：互联网下半场，我们应如何应对？,1.2万,145,39
http://www.woshipm.com/it/1802066.html,见证我的2018：变化中成长,3024,10,3
http://www.woshipm.com/user-research/1790657.html,3种用户洞察能力的定义以及练习方法,6360,61,19
http://www.woshipm.com/pd/1799366.html,后台产品设计系列：搜索的细节（八）,2359,22,10
http://www.woshipm.com/it/1801183.html,回首2018，展望2019：新零售的五大变数,3503,7,5
http://www.woshipm.com/marketing/1800834.html,简单的2步，帮你的产品找到合适的品牌人格,3614,25,4
http://www.woshipm.com/zhichang/1801310.html,这个世界上99%的焦虑，都来自于错误的信念,1848,6,6
http://www.woshipm.com/pd/1801432.html,数据把戏：为什么总有乙方号称他的模型效果达到 0.6？,702,1,0
http://www.woshipm.com/pd/1801216.html,2019，产品人和设计师如何培养这5个好习惯,5497,41,11
http://www.woshipm.com/it/1801162.html,2019 不能错过的这6个趋势,1.5万,24,15
http://www.woshipm.com/pd/1793942.html,资产负债表(科目篇)：负债和所有者权益科目,3050,9,4
http://www.woshipm.com/marketing/1765029.html,总结：15种常见的消费者心理及对应的营销策略,9207,67,24
http://www.woshipm.com/it/1771557.html,告别2018：回顾互联网企业的转变与发展,1318,0,5
http://www.woshipm.com/pmd/1797322.html,高级产品经理必备的6种核心能力,2万,191,56
http://www.woshipm.com/evaluating/1798253.html,产品分析：成长中的「即刻」,5415,16,5
http://www.woshipm.com/operate/1799172.html,流量运营三板斧：微信7.0改版后的增长黑客指南,6076,30,9
http://www.woshipm.com/rp/1796335.html,仿网易云播放器：带声音可切换歌曲的播放器,1986,9,6
http://www.woshipm.com/it/1798571.html,粉丝经济，其实是一场精心设计的“骗局”？,2616,5,2
http://www.woshipm.com/zhichang/1795015.html,学会 7 步追问法，找到分析问题的起点,7430,40,7
http://www.woshipm.com/pmd/1782496.html,总结复盘｜转行智能硬件产品半年来的那些事儿,3240,10,3
http://www.woshipm.com/it/1797437.html,短视频，钱途无量,7438,25,8
http://www.woshipm.com/it/1794413.html,农资零售店，要如何赋能成为互联网+农业落地的入口？,1807,5,8
http://www.woshipm.com/it/1797113.html,Supreme，如何从潮味变土味？,5655,1,1
http://www.woshipm.com/it/1795238.html,不止旅行，微博旅游为何能实现社交赋能？,1609,4,0
http://www.woshipm.com/pmd/1797788.html,运用产品思维，做自己人生的设计师,1.6万,91,53
http://www.woshipm.com/chuangye/1797154.html,以“开会”为例，谈谈创业公司不同阶段的管理方式 | SaaS创业路线图（31）,3703,15,9
http://www.woshipm.com/zhichang/1810033.html,一位重度拖延创业者的#新年自救指南#,1243,6,3
http://www.woshipm.com/operate/1797405.html,被山寨围攻的喜茶,6770,11,8
http://www.woshipm.com/pmd/1650599.html,2019进阶指南：产品总监成长的四点能力及六个反思,1.8万,174,57
http://www.woshipm.com/it/1796661.html,2019，新媒体会更艰难吗？,3704,9,2
http://www.woshipm.com/pd/1797440.html,从360到腾讯设计师，我的2018年度总结,9770,84,45
